,Latitude,Longitude,Year,Accident_count
19709,41.915,-70.716667,2001,1
12648,37.295555,-81.2075,2001,1
19698,41.908889,-70.728611,2001,1
4785,31.366667,-85.31,2001,1
9826,35.059444,-90.083056,2001,1
5232,32.116667,-80.4,2001,1
11723,36.359722,-82.31277800000002,2001,1
4948,31.719445,-106.239166,2001,1
19229,41.575,-73.46,2001,1
5096,31.9425,-102.201944,2001,1
19220,41.567223,-73.185833,2001,1
19188,41.536666,-72.72027800000002,2001,1
9165,34.654444,-112.419723,2001,2
19145,41.523611,-71.283056,2001,1
19143,41.522223,-70.564444,2001,1
2452,28.102778000000004,-80.645833,2001,1
19128,41.518889,-83.803889,2001,1
23438,45.618056,-116.468056,2001,1
5176,32.058889,-82.151667,2001,1
12792,37.428334,-122.024445,2001,1
19090,41.509722,-74.264444,2001,1
23485,45.67138900000001,-85.596389,2001,1
5204,32.1,-110.94611100000002,2001,1
5223,32.116111,-110.941111,2001,1
5230,32.116389,-110.940833,2001,1
11648,36.3,-87.06666700000002,2001,1
4921,31.637777000000003,-97.073889,2001,1
19236,41.583333,-83.796666,2001,1
23340,45.486666,-116.323611,2001,1
12691,37.33277800000001,-121.819723,2001,1
4965,31.759167,-110.419445,2001,1
23219,45.323334,-110.731667,2001,1
9874,35.086944,-103.353611,2001,1
2572,28.365,-82.19666600000002,2001,1
12725,37.352778,-79.93,2001,1
19393,41.669167,-70.28027800000001,2001,1
12731,37.3575,-78.437777,2001,1
19386,41.666945,-81.19694399999999,2001,1
9198,34.666667,-85.166667,2001,1
9191,34.663611,-117.637222,2001,1
5037,31.866667,-86.016667,2001,1
12758,37.380556,-120.568056,2001,1
9181,34.6575,-112.421667,2001,2
2519,28.289722,-81.436944,2001,1
19293,41.606111,-79.74194399999998,2001,1
19281,41.602222,-74.45222199999998,2001,1
19252,41.589166,-75.755833,2001,1
26005,60.1475,-164.29,2001,1
21499,43.451389,-85.72444499999997,2001,1
15003,38.986666,-78.633889,2001,1
8052,33.976111,-83.65333299999998,2001,1
26208,60.86666700000001,-162.2775,2001,1
26805,62.15805600000001,-145.46111100000005,2001,1
26201,60.825,-156.833333,2001,1
14884,38.944444,-77.455556,2001,1
14861,38.936666,-104.566667,2001,1
26817,62.204444,-154.257778,2001,1
27158,64.783333,-148.55166699999995,2001,1
15413,39.2225,-108.731389,2001,1
10754,35.689444,-86.615,2001,1
27341,68.56666700000001,-142.883333,2001,1
7526,33.746666,-86.627778,2001,1
26830,62.3,-153.383333,2001,1
27342,68.632223,-144.897222,2001,1
15437,39.228889,-121.005278,2001,1
26841,62.320556,-150.093611,2001,1
8307,34.123334,-101.518334,2001,1
10440,35.44527700000001,-85.45666700000002,2001,1
27154,64.76527800000001,-147.389722,2001,1
26800,62.145555,-163.933333,2001,1
43,-37.68333300000001,140.783333,2001,1
10449,35.456389,-77.958889,2001,1
14924,38.954722,-121.082223,2001,1
347,-16.15,145.366667,2001,1
26752,61.95,-151.183333,2001,1
8055,33.976945,-94.241389,2001,1
10452,35.459444,-106.100556,2001,1
13912,38.304722,-121.429723,2001,1
48,-37.416667,145.116667,2001,1
8195,34.071667,-77.41555600000002,2001,1
14917,38.950556,-78.283611,2001,1
27178,64.813889,-147.918611,2001,1
26764,61.983333,-146.45,2001,1
26770,62.01666700000001,-141.183333,2001,2
13909,38.302778,-77.33694399999997,2001,1
14050,38.416667,-76.45,2001,1
27175,64.813611,-147.859722,2001,2
27328,68.133611,-161.635277,2001,1
7546,33.755556,-85.80833299999998,2001,1
26224,60.9075,-161.42361100000005,2001,1
329,-17.5,-68.5,2001,1
7882,33.912778,-116.863889,2001,1
14047,38.415,-85.421111,2001,1
14319,38.604722,-120.85,2001,1
8033,33.9725,-86.088889,2001,1
26132,60.60694399999999,-164.570556,2001,1
14075,38.44083300000001,-105.11,2001,1
15521,39.29638900000001,-80.22805600000002,2001,1
15551,39.318056,-75.20611099999998,2001,1
27132,64.658333,-148.316667,2001,1
8354,34.146111,-97.1225,2001,1
15558,39.32,-120.143611,2001,1
10734,35.672778,-120.626945,2001,1
26894,62.517778,-150.933333,2001,1
26114,60.566667,-151.23333300000004,2001,1
26924,62.786389,-164.496111,2001,1
7917,33.925,-91.511111,2001,1
14134,38.499444,-106.801111,2001,1
27370,70.216667,-9.633333,2001,1
26098,60.533333,-145.716667,2001,1
26935,62.866945,-143.59805500000004,2001,1
26936,62.86944499999999,-160.742777,2001,1
14636,38.804167,-76.068889,2001,1
26113,60.566667,-160.724445,2001,1
14842,38.928334,-75.99972199999998,2001,1
7900,33.922778,-118.335277,2001,1
7484,33.716667,-85.87916700000002,2001,1
26171,60.777223,-148.721389,2001,1
27347,68.711667,-151.886666,2001,1
14072,38.434722,-94.109167,2001,1
26859,62.333333,-158.216667,2001,1
26865,62.3575,-144.030278,2001,1
7891,33.918334,-96.560833,2001,2
8032,33.972223,-86.37944499999998,2001,1
27352,69.116667,-151.466667,2001,1
27,-39.0,174.76666699999996,2001,1
7499,33.729445,-102.733889,2001,1
27354,69.179445,-75.268889,2001,1
10688,35.64111099999999,-117.931667,2001,1
26881,62.466667,-160.116667,2001,1
14303,38.586944,-77.711111,2001,3
14301,38.586944,-121.104722,2001,1
26153,60.75,-161.841111,2001,1
15502,39.275278,-123.7,2001,1
15508,39.283333,-113.7,2001,1
7485,33.716945,-118.18111100000002,2001,2
26173,60.778334,-161.83666599999995,2001,1
15597,39.340555,-80.014444,2001,1
26258,61.051111,-149.718611,2001,1
15371,39.196666,-106.2525,2001,1
8424,34.196666,-118.301389,2001,1
27228,65.179445,-152.098889,2001,1
26425,61.302222,-148.569167,2001,1
26576,61.57555600000001,-149.545277,2001,1
13962,38.34,-75.511667,2001,1
7660,33.817778000000004,-118.151667,2001,1
13999,38.366667,-120.783333,2001,1
15217,39.103333,-84.418611,2001,1
26550,61.54055500000001,-160.31833400000005,2001,1
7653,33.8175,-118.151389,2001,2
26593,61.583333,-149.096389,2001,1
27265,66.060833,-151.333333,2001,1
7648,33.816666999999995,-116.5,2001,1
26595,61.583333,-149.0925,2001,2
26380,61.21444399999999,-149.846111,2001,2
26597,61.583333,-149.08416599999995,2001,1
7747,33.871945000000004,-117.979723,2001,1
8431,34.2,-119.083333,2001,1
26394,61.232223,-151.076111,2001,1
8095,34.0,-118.0,2001,1
26536,61.533333,-149.8,2001,1
15129,39.059722,-104.636389,2001,1
26491,61.433333,-150.591666,2001,1
14676,38.816945,-97.646389,2001,1
10829,35.761111,-83.67444499999998,2001,1
15165,39.077778,-77.5575,2001,1
26478,61.416667,-150.566667,2001,1
14489,38.724167,-120.753333,2001,1
10832,35.763056,-80.955278,2001,1
26463,61.40277800000001,-149.514722,2001,1
7688,33.824167,-116.886944,2001,1
15188,39.084722,-76.759167,2001,1
26457,61.4,-149.514722,2001,1
26501,61.454444,-144.995555,2001,1
8117,34.013056,-84.598611,2001,1
10821,35.7525,-93.103611,2001,1
26445,61.385277,-151.389166,2001,1
10819,35.75,-80.95,2001,1
14461,38.713611,-77.5075,2001,1
10497,35.495555,-88.903889,2001,1
456,-5.816111,-79.122778,2001,1
15076,39.018056,-123.194166,2001,2
26265,61.08277800000001,-150.951944,2001,1
27222,65.133333,-155.666667,2001,1
27276,66.833333,-162.55,2001,1
7798,33.883333,-117.604167,2001,1
564,1.0,-78.0,2001,1
10793,35.724167,-82.344444,2001,1
15002,38.985833,-77.968889,2001,1
26707,61.808333,-149.966667,2001,1
26292,61.168611,-150.087777,2001,1
26708,61.808333,-147.833333,2001,1
59,-35.4775,-59.275278,2001,1
26691,61.7575,-150.052778,2001,3
10786,35.7175,-108.201389,2001,1
15333,39.174445,-104.970556,2001,1
8386,34.160833000000004,-111.72,2001,1
14031,38.391389,-43.969167,2001,1
8299,34.123056,-84.848611,2001,1
14226,38.545277,-89.835277,2001,1
15346,39.184722,-76.6775,2001,1
14935,38.958056,-121.066667,2001,1
14344,38.635,-78.678889,2001,1
10684,35.636389,-77.38638900000002,2001,1
10460,35.467223,-120.85138899999998,2001,1
27289,66.90916700000001,-156.86111100000005,2001,1
15282,39.141111,-96.3375,2001,1
15055,39.004722,-74.902222,2001,1
26349,61.2,-149.833333,2001,2
15250,39.122778,-109.8575,2001,1
26342,61.189444,-149.950556,2001,1
26634,61.616945,-149.314722,2001,1
7767,33.875556,-117.966667,2001,1
14000,38.366667,-82.557778,2001,1
8147,34.021667,-118.581945,2001,1
8440,34.200833,-119.207222,2001,1
15272,39.134444,-121.901389,2001,1
10584,35.582223,-79.101111,2001,1
26329,61.186944,-149.965278,2001,1
8272,34.109444,-117.14,2001,1
7789,33.880556,-117.259444,2001,1
10679,35.635,-77.385277,2001,1
26311,61.179445,-149.98333300000004,2001,1
14551,38.754722,-109.754722,2001,1
26681,61.745833,-147.224445,2001,1
26307,61.17527800000001,-149.995833,2001,1
27217,65.032223,-148.8225,2001,1
8349,34.144444,-87.32777800000002,2001,1
8196,34.072778,128.784166,2001,1
14773,38.893889,-119.995277,2001,1
26015,60.183333,-132.833333,2001,1
15605,39.344722,-108.603889,2001,1
27374,70.333333,-150.933333,2001,1
26966,63.146111,-156.529723,2001,1
27070,64.262778,-147.499722,2001,1
14101,38.463889,-107.174723,2001,1
7997,33.953056,-117.433333,2001,1
27028,63.86666700000001,-152.30111100000005,2001,1
758,10.4625,-66.0775,2001,1
14280,38.578611,-122.435277,2001,1
10416,35.433611,-119.056944,2001,1
26047,60.38333299999999,-153.85833300000004,2001,1
216,-23.811667,119.803333,2001,1
14104,38.46833400000001,-105.926389,2001,1
27078,64.333611,-148.850278,2001,1
7990,33.95,-117.45,2001,1
26073,60.481667,-149.731945,2001,1
13844,38.266111,-77.449444,2001,1
26068,60.476111,-151.0325,2001,2
15636,39.367778,-75.072223,2001,1
737,9.9525,118.785833,2001,1
26977,63.283333,-143.010278,2001,1
26989,63.36666700000001,-148.833333,2001,1
26075,60.483333,-151.033333,2001,1
10633,35.610278,-101.389166,2001,1
8232,34.091666,-117.781945,2001,1
7984,33.948333,-83.326111,2001,1
26025,60.241666,-149.308333,2001,1
7989,33.95,-118.411111,2001,1
15717,39.445833,-77.633333,2001,1
27060,64.178611,-149.4375,2001,1
26010,60.166667,-161.846666,2001,1
27089,64.425,-146.9,2001,1
14277,38.578056,-107.988055,2001,1
27000,63.5,-162.26666699999996,2001,1
27002,63.51666700000001,-20.583333,2001,1
27097,64.483333,-146.633333,2001,1
26057,60.466667,-149.720278,2001,1
27014,63.7,-148.2,2001,1
26987,63.331389,-149.127223,2001,1
15655,39.375,-78.525,2001,1
27088,64.42444499999999,-148.465278,2001,1
26970,63.216667,-146.5,2001,1
15728,39.451389,-123.372223,2001,1
7983,33.947777,-98.615833,2001,1
2097,27.482778000000003,-82.52305600000003,2002,1
10016,35.152221999999995,-107.924167,2002,1
11817,36.450278,-93.184166,2002,1
23994,46.531945,-123.303056,2002,1
12457,37.093333,-95.571667,2002,1
23987,46.522778,14.298054999999998,2002,1
26656,61.666667,-151.383333,2002,1
5635,32.510556,-83.767223,2002,1
9837,35.066111,-90.582223,2002,1
22858,44.888889,-116.10138899999998,2002,2
14016,38.376667,-122.9625,2002,1
11489,36.198333,-95.888055,2002,2
5619,32.504166999999995,-101.224723,2002,1
19813,41.979445,-87.904444,2002,1
14748,38.866667,-81.814167,2002,1
11978,36.641389,-97.8,2002,1
2112,27.495,-80.36805600000002,2002,1
7788,33.880278000000004,-78.925,2002,1
5634,32.510556,-91.750278,2002,1
8078,33.983333,-117.65,2002,1
8396,34.168056,-101.717223,2002,1
7784,33.878889,-117.894166,2002,1
10512,35.505833,-98.342222,2002,1
19815,41.979723,-87.904444,2002,1
18384,41.028334,-81.798333,2002,1
7783,33.877778,-84.28277800000002,2002,1
11992,36.66,-119.769445,2002,1
5632,32.51,-83.766667,2002,1
2109,27.495,-80.36833399999998,2002,1
11488,36.198333,-95.888333,2002,1
9402,34.816389,-82.704722,2002,1
14010,38.373056,-112.373056,2002,1
13013,37.623889,-118.837777,2002,1
3147,29.341666,-80.68555500000002,2002,1
9018,34.558333000000005,-119.468611,2002,1
9017,34.558333000000005,-119.468889,2002,1
27214,64.9975,-150.64416599999996,2002,1
2056,27.395277,-82.553889,2002,2
5682,32.544722,-93.743055,2002,1
2054,27.395277,-82.554167,2002,1
24062,46.662222,-118.833056,2002,1
18313,40.974167,-74.99972199999998,2002,1
24065,46.667223,-122.982223,2002,1
18308,40.971111,-74.9975,2002,1
20042,42.168611,-89.151389,2002,1
8403,34.172778,-117.85111100000002,2002,1
413,-9.320834,-75.528889,2002,1
27018,63.76666700000001,-154.81833400000005,2002,1
18299,40.966667,-74.783333,2002,1
4245,30.501111,-98.146944,2002,1
2043,27.353056,-81.408056,2002,1
13031,37.635277,-121.93111100000002,2002,1
13032,37.636389,-121.978056,2002,1
22840,44.88,-93.216667,2002,2
22256,44.204167,-107.266667,2002,1
22247,44.2,-72.5,2002,1
18338,40.996666,-74.675278,2002,1
24009,46.569167,-120.533333,2002,1
2086,27.460556,-81.348333,2002,1
10800,35.726945,-91.242777,2002,1
403,-10.586944,-73.842777,2002,1
18365,41.019167,-89.38638900000002,2002,1
10588,35.583333,-89.589722,2002,1
11482,36.195,-86.316389,2002,1
18405,41.041111,-122.194444,2002,1
18359,41.016667,-75.033333,2002,1
24024,46.596666,-107.868334,2002,1
14008,38.372223,-92.029723,2002,1
7772,33.875556,-84.30194399999998,2002,1
406,-10.031111,-73.093333,2002,1
14739,38.851944,-77.037777,2002,1
18349,41.008611,-74.738055,2002,1
4572,30.905556,-101.891944,2002,1
18348,41.006111,-74.73944399999998,2002,1
26639,61.63055600000001,-149.683611,2002,1
24038,46.606944,-111.982778,2002,2
22842,44.880556,-93.216945,2002,2
24043,46.606944,-11.982778,2002,1
20466,42.515278,-76.236111,2002,1
18427,41.066667,-72.34944399999998,2002,1
20444,42.496666,-78.92,2002,1
12993,37.616389,-119.000556,2002,1
12466,37.107778,-79.5925,2002,1
5509,32.415556,-111.219723,2002,1
22308,44.266667,-77.257222,2002,1
5512,32.416667,-109.833333,2002,1
8066,33.978334000000004,-83.9625,2002,1
23842,46.25,-119.120556,2002,1
12942,37.560556,-97.233611,2002,1
2777,28.8,-92.95,2002,1
8297,34.119167,-87.985833,2002,1
12570,37.215,-93.226111,2002,1
2203,27.765,-82.62694499999998,2002,1
8296,34.119167,-87.99972199999998,2002,1
5521,32.4275,-111.216945,2002,2
2189,27.74,-81.1,2002,1
26700,61.787777,-157.34805500000004,2002,1
10680,35.635277,-77.385277,2002,1
14999,38.984444,-104.84,2002,1
3108,29.301111,-81.11361099999998,2002,1
22875,44.905,-115.486944,2002,1
13828,38.257778,-122.434444,2002,1
3109,29.301667,-81.113889,2002,1
5534,32.438611,-90.103056,2002,1
3106,29.301111,-81.113889,2002,1
9063,34.580556,-84.02333399999998,2002,1
2776,28.7975,-81.935833,2002,1
9072,34.583333,-81.95,2002,1
20375,42.45,-84.05,2002,2
20381,42.454722,-71.733333,2002,1
20383,42.460278,-71.517778,2002,3
12930,37.55,-107.866945,2002,1
12935,37.553889,-102.391666,2002,1
5478,32.383889,-94.711389,2002,1
22326,44.289444,-120.906389,2002,1
23785,46.123889,-122.440277,2002,1
18633,41.195833,-96.112222,2002,2
11530,36.2125,-115.19611100000002,2002,1
22688,44.728889,-116.092777,2002,1
22324,44.287222,-120.905278,2002,1
18630,41.195833,-112.012222,2002,1
4313,30.558333,-92.099166,2002,1
4725,31.2525,-89.255,2002,1
18620,41.190555,-83.394444,2002,1
26715,61.833333,-150.633333,2002,1
11527,36.211667,-115.195833,2002,2
23802,46.158056,-123.878611,2002,1
4302,30.548333000000003,-92.4775,2002,1
26712,61.81555600000001,-162.0125,2002,1
27185,64.814167,-147.858611,2002,1
26716,61.833333,-147.666667,2002,1
9282,34.729445,-92.224445,2002,1
4290,30.533056,-91.149722,2002,1
2176,27.666667,-80.916667,2002,1
23925,46.383333,-94.361944,2002,1
26684,61.75,-148.566667,2002,1
9803,35.045833,-89.97805600000002,2002,1
2148,27.618611,-80.758333,2002,1
11973,36.633333,-85.15,2002,1
23929,46.388333,-117.133333,2002,1
18507,41.128056,-74.346666,2002,1
18491,41.116667,-98.050556,2002,1
7793,33.881667,-84.303333,2002,1
5579,32.460278,-85.68,2002,1
18515,41.128611,-74.345833,2002,1
2139,27.564167,-98.738055,2002,1
15013,38.994166,-79.144166,2002,1
11495,36.2,-115.183333,2002,2
2038,27.333333000000003,-88.231667,2002,1
23939,46.416667,-119.584166,2002,1
10004,35.147222,-106.907778,2002,1
4270,30.522223,-88.149722,2002,1
27006,63.61666700000001,-147.716667,2002,1
3128,29.336944,-98.471111,2002,2
11494,36.2,-115.466667,2002,1
12462,37.101111,-106.739722,2002,1
22283,44.228611,-116.968611,2002,1
8294,34.118889,-117.403056,2002,1
20434,42.491111,-76.458611,2002,1
20432,42.490277,-122.765,2002,1
18557,41.150833,-104.801944,2002,1
23870,46.3025,-124.009167,2002,1
7800,33.883333,-117.6,2002,1
22872,44.9,-115.483333,2002,1
20420,42.477778,-74.66888900000002,2002,1
23882,46.309444,-119.306944,2002,1
18544,41.148055,-111.77361100000002,2002,1
9775,35.04,-106.609167,2002,1
12465,37.107778,-79.593055,2002,1
2166,27.655556,-80.418056,2002,1
9804,35.047222,-78.14,2002,1
7797,33.883333,-118.233333,2002,1
22292,44.251667,-91.858611,2002,1
18534,41.143055,-96.446389,2002,1
9056,34.576389,-90.675834,2002,1
23909,46.371667,-117.016667,2002,1
11501,36.203333,-82.805,2002,1
14017,38.376667,-121.963333,2002,1
18529,41.137222,-75.37861099999998,2002,1
18528,41.137222,-77.41888900000002,2002,1
20428,42.485833,-98.645555,2002,1
2154,27.6425,-82.520834,2002,1
20427,42.48388900000001,-114.488333,2002,1
5712,32.572223,-116.980278,2002,1
4239,30.493889000000006,-81.687777,2002,1
18267,40.948055,-80.8625,2002,1
11832,36.459722,-80.552778,2002,1
22731,44.778334,-95.033333,2002,1
5905,32.746944,-96.530556,2002,1
14509,38.731111,-105.118889,2002,1
17981,40.799444,-74.414722,2002,1
5912,32.751667,-101.298333,2002,2
10082,35.195,-90.088611,2002,1
17971,40.796111,-73.096389,2002,1
13992,38.365,-85.738333,2002,1
24358,47.195277,-116.997222,2002,1
24342,47.152222,-122.093889,2002,1
11390,36.131945,-81.542777,2002,1
4137,30.398611,-87.348611,2002,1
15149,39.07,-95.626389,2002,1
2837,28.883333,-81.05,2002,1
22135,44.06,-69.099166,2002,1
22732,44.778611,-95.031945,2002,1
24373,47.211667,-119.844166,2002,1
3216,29.463889,-81.211667,2002,1
22130,44.052222,-91.3825,2002,1
8939,34.5025,-118.313889,2002,1
11378,36.124445,-86.67805600000001,2002,1
3212,29.458333000000003,-89.67666700000002,2002,1
17947,40.788333,-111.977778,2002,1
24341,47.150556,-119.503333,2002,1
17991,40.801667,-80.160556,2002,1
5868,32.71,-96.2675,2002,1
15120,39.0525,-84.651667,2002,1
5871,32.7125,-96.718889,2002,1
19877,42.018056,-83.377223,2002,1
24300,47.075834,-120.35138899999998,2002,1
18039,40.824723,-72.750833,2002,1
447,-6.427778,-77.205833,2002,1
20585,42.591389,-114.63,2002,1
26539,61.533611,-165.58361100000005,2002,1
20587,42.591666,-89.375,2002,1
11398,36.134166,-78.281667,2002,1
18012,40.81583300000001,-123.990833,2002,1
1903,26.920278000000003,-81.990555,2002,1
8949,34.5125,-99.429445,2002,1
24309,47.103889,-122.287222,2002,2
5891,32.736944,-97.338889,2002,1
19883,42.023889,-71.288333,2002,1
24319,47.106667,-122.289722,2002,1
4160,30.410556,-92.634444,2002,1
8947,34.511667,-81.95,2002,1
13119,37.692222,-121.683889,2002,1
18000,40.806389,-79.964444,2002,1
5886,32.733611,-117.189722,2002,1
5865,32.705278,-85.06277800000002,2002,1
15152,39.071111,-123.372223,2002,1
1855,26.785,-80.693333,2002,1
1830,26.741944,-81.033333,2002,1
207,-24.3,174.333333,2002,1
24412,47.268056,-123.220834,2002,1
17872,40.7575,-74.015,2002,1
19935,42.072223,-70.221111,2002,1
12387,37.015278,-110.201389,2002,1
17853,40.751389,-95.413333,2002,1
10102,35.205833,-89.394166,2002,1
13144,37.701111,-113.097222,2002,1
24424,47.280556,-122.149444,2002,1
17895,40.768611,-112.366111,2002,1
8326,34.132223,-115.945833,2002,1
5985,32.815556,-117.143611,2002,1
24427,47.288055,-120.296111,2002,1
15168,39.077778,-77.557222,2002,1
12602,37.244444,-107.0625,2002,1
1811,26.683333,80.633333,2002,1
1810,26.683333,-8.966667,2002,1
13991,38.363333,-88.343333,2002,1
20678,42.666667,-74.216667,2002,1
17837,40.741944,-75.24333299999998,2002,1
13170,37.725,-77.715,2002,1
20674,42.666389,-78.99638900000002,2002,1
14502,38.7275,-90.508333,2002,2
4639,31.076667,-97.389722,2002,1
1833,26.744166,-81.43305600000002,2002,2
5938,32.781667,-98.508889,2002,1
7705,33.834444,-117.776111,2002,1
20651,42.651667,-73.778611,2002,1
7703,33.833333,-83.333333,2002,1
8934,34.5,-117.566667,2002,1
8932,34.497777,-83.557778,2002,1
3223,29.467223,-81.206389,2002,2
19996,42.1275,-86.395,2002,1
1846,26.769723,-79.184444,2002,1
5953,32.796111,-93.006944,2002,1
4125,30.396389000000006,-84.333611,2002,1
5955,32.799166,-97.576945,2002,1
1841,26.75,-107.5,2002,1
5959,32.8,-116.95,2002,1
24398,47.257222,-117.084444,2002,1
9790,35.042221999999995,-89.976667,2002,1
17923,40.777223,-73.8725,2002,2
4607,30.999722,-84.506111,2002,1
208,-24.118334,134.39,2002,1
1835,26.744166,-81.4325,2002,1
26499,61.45,-150.95,2002,1
22777,44.833333,-93.033333,2002,1
5957,32.8,-117.143611,2002,1
24105,46.749444,-112.180278,2002,1
22801,44.853889,-98.040277,2002,1
18054,40.830278,-75.769723,2002,1
20506,42.548611,-113.75,2002,1
5760,32.615833,-116.164722,2002,1
18192,40.888611,-72.26944499999998,2002,1
9283,34.729445,-92.224167,2002,1
5766,32.621111,-83.599722,2002,1
1997,27.236666,-80.561667,2002,1
4215,30.473334,-87.1875,2002,1
19837,41.988611,-93.619723,2002,1
24170,46.881111,-121.771389,2002,1
